date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-08-11,38.9211,39.0921,38.7052,38.8672,20351600,20351600,0,0,38.8663,"Aug 11, 14",0.22364734253889684
2014-08-12,38.7232,39.218,38.6872,39.1551,21433589,21433589,0.287906,0.741,39.0521,"Aug 12, 14",0.23271123368405133
2014-08-13,39.299,39.7489,39.1551,39.6589,22851136,22851136,0.503832,1.287,39.507,"Aug 13, 14",0.24857225611867753
2014-08-14,39.6589,39.9621,39.5959,39.8298,19313194,19313194,0.170943,0.431,39.7824,"Aug 14, 14",0.2539526624983471
2014-08-15,40.1087,40.3922,39.9468,40.2977,41611308,41611308,0.467847,1.175,40.1682,"Aug 15, 14",0.268683453282709
2014-08-18,40.4326,40.5856,40.1987,40.5856,26895359,26895359,0.287905,0.714,40.4422,"Aug 18, 14",0.2777473444278635
2014-08-19,40.7123,41.0473,40.5856,41.0382,28139494,28139494,0.45266,1.115,40.8521,"Aug 19, 14",0.2919964487428928
2014-08-20,41.0473,41.1016,40.649,40.6942,24770487,24770487,-0.344025,-0.838,40.7881,"Aug 20, 14",0.281166373876852
2014-08-21,40.5946,40.9658,40.5856,40.9387,22285502,22285502,0.244436,0.601,40.8593,"Aug 21, 14",0.2888639125534419
2014-08-22,41.0564,41.165,40.8029,40.8753,18294741,18294741,-0.06337,-0.155,40.9471,"Aug 22, 14",0.28686790456941014
2014-08-25,41.1016,41.1378,40.7757,40.8934,16909999,16909999,0.018104,0.044,40.9488,"Aug 25, 14",0.2874377428109081
2014-08-26,41.0201,41.0971,40.6852,40.744,14877669,14877669,-0.149376,-0.365,40.823,"Aug 26, 14",0.282734216110366
2014-08-27,40.649,40.7395,40.5222,40.6218,21287931,21287931,-0.122217,-0.3,40.6099,"Aug 27, 14",0.27888702091085965
2014-08-28,40.5132,40.7214,40.3864,40.6309,17657643,17657643,0.009053,0.022,40.5593,"Aug 28, 14",0.27917351417039726
2014-08-29,40.821,41.1378,40.6082,41.1288,21608625,21608625,0.497926,1.225,40.9333,"Aug 29, 14",0.2948487882279604
2014-09-02,41.1288,41.1559,40.6037,40.821,22976775,22976775,-0.30781,-0.748,40.742,"Sep 2, 14",0.28515838984491576
2014-09-03,40.314,40.8391,40.314,40.7033,33689341,33689341,-0.117691,-0.288,40.6664,"Sep 3, 14",0.2814528671363896
2014-09-04,40.5041,40.9839,40.486,40.9749,26478082,26478082,0.271595,0.667,40.8476,"Sep 4, 14",0.2900035890364381
2014-09-05,40.8391,41.5814,40.8391,41.5633,36939360,36939360,0.588461,1.436,41.3073,"Sep 5, 14",0.30852805430149155
2014-09-08,41.6629,42.3691,41.6358,42.0703,45736730,45736730,0.506981,1.22,42.0837,"Sep 8, 14",0.3244898216185925
2014-09-09,42.0703,42.523,42.025,42.3329,40302386,40302386,0.262542,0.624,42.3035,"Sep 9, 14",0.3327571985366806
2014-09-10,42.3873,42.4958,41.8983,42.4053,27304409,27304409,0.072426,0.171,42.3355,"Sep 10, 14",0.33503655150267275
2014-09-11,42.3148,42.5501,42.0703,42.5501,29216560,29216560,0.144854,0.342,42.2693,"Sep 11, 14",0.33959525743465746
2014-09-12,42.4687,42.5682,42.188,42.274,38247122,38247122,-0.276125,-0.649,42.2885,"Sep 12, 14",0.3309028630436288
2014-09-15,42.1337,42.2876,41.7353,41.8621,37667644,37667644,-0.411922,-0.974,41.9009,"Sep 15, 14",0.3179351077025758
2014-09-16,41.9979,42.4143,41.9074,42.3329,27910571,27910571,0.470767,1.125,42.2063,"Sep 16, 14",0.3327571985366806
2014-09-17,41.8802,42.2695,41.853,42.1156,38311924,38311924,-0.217277,-0.513,42.1028,"Sep 17, 14",0.3259159913611263
2014-09-18,42.179,42.3962,42.0613,42.2604,35556632,35556632,0.14485,0.344,42.2264,"Sep 18, 14",0.3304746972931108
2014-09-19,42.3781,43.0662,42.188,43.0209,202526536,202526536,0.760473,1.799,42.7939,"Sep 19, 14",0.35441734826876203
2014-09-22,42.8217,42.8942,42.532,42.6045,38686091,38686091,-0.41645,-0.968,42.665,"Sep 22, 14",0.3413079204367291
2014-09-23,42.4143,42.532,42.0703,42.1518,33431078,33431078,-0.452662,-1.062,42.3082,"Sep 23, 14",0.3270556678441225
