date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-07-31,29.9943,30.1351,29.748,29.8184,35432286,35432286,-0.404735,-1.339,29.9045,"Jul 31, 14",0.45328712977448954
2014-08-01,29.6952,29.9416,29.572,29.6908,33472580,33472580,-0.127579,-0.428,29.7175,"Aug 1, 14",0.44706816974446695
2014-08-04,29.7304,29.9943,29.5192,29.9591,27250118,27250118,0.268358,0.904,29.7897,"Aug 4, 14",0.46014455670414606
2014-08-05,29.9016,29.9193,28.8697,29.069,49851005,49851005,-0.890138,-2.971,29.2651,"Aug 5, 14",0.41676292408092436
2014-08-06,28.8742,29.3967,28.6882,29.0912,27924094,27924094,0.022145,0.076,29.182,"Aug 6, 14",0.4178449061551133
2014-08-07,29.1664,29.3613,28.821,28.945,27823411,27823411,-0.146146,-0.502,29.0582,"Aug 7, 14",0.410719420603473
2014-08-08,29.0336,29.2284,28.821,28.8742,35489572,35489572,-0.070855,-0.245,28.9694,"Aug 8, 14",0.40726877506957326
2014-08-11,29.069,29.441,29.0602,29.2462,27723925,27723925,0.371998,1.288,29.2792,"Aug 11, 14",0.4253992855019276
2014-08-12,29.1487,29.3613,28.945,29.3436,24814652,24814652,0.097428,0.333,29.1636,"Aug 12, 14",0.430146360007603
2014-08-13,29.441,30.247,29.4322,30.2027,36250868,36250868,0.85914,2.928,29.948,"Aug 13, 14",0.4720171167614619
2014-08-14,30.1584,30.3179,29.8839,30.061,25457954,25457954,-0.141716,-0.469,30.0589,"Aug 14, 14",0.4651109519005356
2014-08-15,30.2027,30.3001,29.8616,30.2647,28582224,28582224,0.203716,0.678,30.1527,"Aug 15, 14",0.4750388685001876
2014-08-18,30.3444,30.5304,30.092,30.4773,27233549,27233549,0.21257,0.702,30.3934,"Aug 18, 14",0.48540055268814053
2014-08-19,30.557,30.557,30.3356,30.4153,29283445,29283445,-0.062001,-0.203,30.437,"Aug 19, 14",0.48237880094941477
2014-08-20,30.3179,30.5659,30.2736,30.557,27142650,27142650,0.141715,0.466,30.4971,"Aug 20, 14",0.4892849658103411
2014-08-21,30.5216,31.1681,30.5127,31.1327,37164868,37164868,0.575712,1.884,30.9484,"Aug 21, 14",0.5173433928423473
2014-08-22,31.177,31.177,30.9201,30.9467,21197845,21197845,-0.185999,-0.597,31.0266,"Aug 22, 14",0.5082781376261702
