date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-06-23,50.6684,50.8648,50.4696,50.7824,14765224,3691306,-0.00485,-0.01,50.6869,"Jun 23, 14",-0.024887429553462476
2014-06-24,50.7339,51.0539,50.2757,50.3751,13101672,3275418,-0.407288,-0.802,50.668,"Jun 24, 14",-0.032708315331662685
2014-06-25,50.2587,51.0296,50.2587,50.683,8256540,2064135,0.307891,0.611,50.7531,"Jun 25, 14",-0.02679608667684358
2014-06-26,50.8696,50.8769,50.3193,50.6587,8580608,2145152,-0.024245,-0.048,50.5592,"Jun 26, 14",-0.02726268997762983
2014-06-27,50.4502,50.8866,50.3908,50.7363,12961296,3240324,0.077577,0.153,51.8325,"Jun 27, 14",-0.02577263170022175
2014-06-30,50.586,51.3327,50.5472,51.083,9985672,2496418,0.346681,0.683,51.0996,"Jun 30, 14",-0.01911537390669854
2014-07-01,51.3836,52.2079,51.3545,51.9412,10995284,2748821,0.858212,1.68,52.0032,"Jul 1, 14",-0.0026364046583522223
2014-07-02,52.0939,52.2418,51.9412,52.0842,5780668,1445167,0.143036,0.275,52.304,"Jul 2, 14",0.00010945015697465325
2014-07-03,52.1982,52.6079,52.1472,52.4891,5571640,1392910,0.404862,0.777,52.4833,"Jul 3, 14",0.007884251658553958
2014-07-07,52.4697,52.7412,52.2782,52.5448,6634548,1658637,0.055759,0.106,52.5092,"Jul 7, 14",0.00895379091179669
2014-07-08,52.5521,52.5812,51.6745,52.186,12158064,3039516,-0.358804,-0.683,52.0944,"Jul 8, 14",0.0020641915569765204
2014-07-09,52.2442,52.4333,52.0042,52.4042,5178168,1294542,0.218192,0.418,52.2492,"Jul 9, 14",0.0062540203730907145
2014-07-10,51.8321,52.5812,51.5596,52.2539,8536704,2134176,-0.150304,-0.287,52.1474,"Jul 10, 14",0.0033679925497086772
2014-07-11,52.3533,52.6176,51.9703,52.6079,5715920,1428980,0.353948,0.677,52.3611,"Jul 11, 14",0.010165423351287048
2014-07-14,53.0321,53.9073,52.7655,53.5849,13725012,3431253,0.977005,1.857,53.5344,"Jul 14, 14",0.02892556429236632
2014-07-15,53.74,54.4867,53.5534,53.7667,10902016,2725504,0.181821,0.339,53.915,"Jul 15, 14",0.032416448246397306
2014-07-16,54.0479,54.1013,53.597,53.9825,8854088,2213522,0.215767,0.401,53.892,"Jul 16, 14",0.0365601927858906
2014-07-17,53.8055,53.82,52.8091,52.8212,9832240,2458060,-1.1613,-2.151,53.1589,"Jul 17, 14",0.014261163435966845
2014-07-18,53.1364,53.7934,53.0733,53.3837,11083592,2770898,0.562445,1.065,53.5139,"Jul 18, 14",0.025062165768983347
2014-07-21,53.2212,53.3667,52.974,53.1461,6175328,1543832,-0.237586,-0.445,53.1689,"Jul 21, 14",0.020499822383517167
2014-07-22,53.5582,53.9631,53.4831,53.6406,7699120,1924780,0.494564,0.931,53.735,"Jul 22, 14",0.029995103545609053
2014-07-23,53.6964,53.9509,53.5,53.6261,8198896,2049724,-0.014545,-0.027,53.6822,"Jul 23, 14",0.029716677707691326
2014-07-24,54.157,54.2685,53.7788,53.9994,11947576,2986894,0.373344,0.696,54.0535,"Jul 24, 14",0.03688470290042922
2014-07-25,51.9048,52.5351,51.2357,52.0672,27530272,6882568,-1.9322,-3.578,51.7202,"Jul 25, 14",-0.00021698013575657005
2014-07-28,51.9824,52.1133,51.6672,51.9339,10405248,2601312,-0.133339,-0.256,51.8773,"Jul 28, 14",-0.0027765776664073843
